CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
174763626020004,44513109020004,123010497,4.11191E+13,2013,41,0,47,83751,1,,2013,7,22,9.8,2,1,5,0,44.69,-121.92,2900,2,2,5,,M242Bb,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26424,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763627020004,44513109020004,111010497,4.11191E+13,2013,41,4,23,82737,1,,2013,6,1,10,2,1,4,0,44.61,-118.96,5700,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25386,1,4,24,4,2,3,,4,1,,,2,3,0,,,7,1
174763628020004,44513109020004,111010497,4.11193E+13,2013,41,4,23,68148,1,,2013,9,19,10.3,2,1,1,0,44.62,-118.82,4700,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25265,1,4,24,3,2,3,,4,1,,,2,3,0,,,7,1
174763632020004,44513109020004,117010497,4.11192E+13,2013,41,3,35,54275,1,,2013,6,3,9.8,2,1,6,0,42.57,-121.57,4700,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26433,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763633020004,44513109020004,131010497,4.1119E+13,2013,41,3,65,57965,1,,2013,9,22,10.2,2,1,1,0,45.12,-121.49,3300,2,2,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26311,1,4,24,3,2,3,,1,1,,,2,3,0,,,7,1
174763634020004,44513109020004,119010497,3.30933E+13,2013,41,1,39,73324,1,,2013,7,9,9.9,2,1,7,0,43.56,-122.62,3300,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26757,1,4,30,4,2,3,,6,1,,,2,3,0,,,7,1
174763635020004,44513109020004,119010497,4.11193E+13,2013,41,1,39,54839,1,,2013,6,26,9.7,2,1,2,0,43.93,-122.45,2700,2,2,5,,M242Ba,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26755,1,4,30,2,2,3,,1,1,,,2,3,0,,,7,1
174763636020004,44513109020004,119010497,4.11192E+13,2013,41,1,39,70047,1,,2013,7,2,9.7,2,1,4,1,43.92,-122.31,3500,2,2,5,,M242Ba,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26647,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763637020004,44513109020004,108010497,4.1119E+13,2013,41,3,17,59763,1,,2013,9,27,10,2,1,5,0,43.91,-121.63,5300,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26427,1,4,24,3,2,3,,4,1,,,2,3,0,,,7,1
174763639020004,44513109020004,121010497,4.11193E+13,2013,41,1,43,64567,1,,2013,8,6,9.8,2,1,4,0,44.59,-122.07,3700,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26535,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763640020004,44513109020004,109010497,3.30933E+13,2013,41,2,19,88814,1,,2013,10,16,10.2,2,1,1,0,42.99,-122.59,2500,2,2,5,,M242Bg,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26867,1,4,30,2,2,3,,3,1,,,2,3,0,,,7,1
174763641020004,44513109020004,100010497,4.11193E+13,2013,41,4,1,80068,1,,2013,9,12,10.2,2,1,6,1,44.79,-118.25,4900,2,2,5,,M332Gp,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25020,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763642020004,44513109020004,108010497,4.11192E+13,2013,41,3,17,94448,1,,2013,9,16,10.1,2,1,5,0,43.9,-121.79,5300,2,2,5,,M242Bc,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26427,1,4,24,4,2,3,,7,1,,,2,3,0,,,7,1
174763643020004,44513109020004,108010497,4.11193E+13,2013,41,3,17,76402,1,,2013,7,13,10.2,2,1,7,0,43.88,-121.16,4500,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26203,1,4,24,3,2,3,,7,1,,,2,3,0,,,7,1
174763644020004,44513109020004,117010497,4.11192E+13,2013,41,3,35,90825,1,,2013,6,19,9.8,2,1,7,0,42.86,-121.45,4500,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26432,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763647020004,44513109020004,116010497,3.30932E+13,2013,41,2,33,61013,1,,2013,10,30,10.3,2,1,7,0,42.47,-123.76,3100,2,2,5,,M261Ao,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,27288,1,4,30,2,2,3,,3,1,,,2,3,0,,,7,1
174763648020004,44513109020004,128010497,4.11191E+13,2013,41,0,57,87703,1,,2013,9,26,9.8,2,1,4,0,45.23,-123.59,900,2,2,5,,M242Ad,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,16,27069,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763649020004,44513109020004,112010497,4.11193E+13,2013,41,4,25,91262,1,,2013,7,2,10.1,2,1,1,0,43.92,-118.8,6100,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25268,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763652020004,44513109020004,118010497,4.11192E+13,2013,41,3,37,81386,1,,2013,9,22,10.2,2,1,4,0,42.78,-121.19,5100,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26320,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763656020004,44513109020004,112010497,4.11191E+13,2013,41,4,25,91933,1,,2013,10,15,10.4,2,1,3,0,43.71,-119.77,4900,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25745,1,4,24,2,2,3,,1,1,,,2,3,0,,,7,1
174763657020004,44513109020004,117010497,4.11192E+13,2013,41,3,35,60162,1,,2013,8,2,9.9,2,1,7,0,43.38,-122.05,6500,2,2,5,,M242Bc,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26649,1,4,24,4,2,3,,4,1,,,2,3,0,,,7,1
174763658020004,44513109020004,117010497,4.11193E+13,2013,41,3,35,64912,1,,2013,9,28,10.4,2,1,3,0,43.16,-121.67,5100,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26430,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763661020004,44513109020004,133010497,4.11193E+13,2013,41,3,69,56148,1,,2013,6,3,9.8,2,1,5,0,44.47,-120.35,5100,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25858,1,4,24,2,2,3,,4,1,,,2,3,0,,,7,1
174763662020004,44513109020004,133010497,4.1119E+13,2013,41,3,69,65930,1,,2013,6,3,10,2,1,5,0,44.46,-120,5900,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25741,1,4,24,4,2,3,,1,1,,,2,3,0,,,7,1
174763663020004,44513109020004,133010497,4.11193E+13,2013,41,3,69,69961,1,,2013,10,8,10.3,2,1,4,0,44.45,-119.96,5900,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25741,1,4,24,3,2,3,,3,1,,,2,3,0,,,7,1
174763664020004,44513109020004,100010497,4.1119E+13,2013,41,4,1,56724,1,,2013,8,5,10,2,1,5,0,44.4,-118.42,6500,2,2,5,,M332Gl,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25145,1,4,24,4,2,3,,1,1,,,2,3,0,,,7,1
174763665020004,44513109020004,100010497,4.1119E+13,2013,41,4,1,75444,1,,2013,8,1,9.8,2,1,3,0,44.4,-118.39,6100,2,2,5,,M332Gl,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25145,1,4,24,3,2,3,,4,1,,,2,3,0,,,7,1
174763666020004,44513109020004,120010497,4.11193E+13,2013,41,1,41,71044,1,,2013,6,5,9.4,2,1,4,0,44.52,-123.75,1300,2,2,5,,M242Ag,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,16,27072,1,4,30,3,2,3,,3,1,,,2,3,0,,,7,1
174763668020004,44513109020004,111010497,3.30933E+13,2013,41,4,23,73739,1,,2013,5,30,10,2,1,2,0,44.96,-119,4100,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25384,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763669020004,44513109020004,119010497,4.11194E+13,2013,41,1,39,62218,1,,2013,8,27,9.7,2,1,6,0,44.09,-124.06,500,2,2,5,,M242Aa,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,27282,1,4,30,4,2,3,,3,1,,,2,3,0,,,7,1
174763670020004,44513109020004,119010497,4.11194E+13,2013,41,1,39,80210,1,,2013,5,29,9.7,2,1,2,0,44.1,-122.1,3300,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26537,1,4,30,2,2,3,,7,1,,,2,3,0,,,7,1
174763674020004,44513109020004,109010497,4.11191E+13,2013,41,2,19,78125,1,,2013,7,14,9.7,2,1,5,0,43.43,-122.38,4700,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26757,1,4,30,3,2,3,,3,1,,,2,3,0,,,7,1
174763675020004,44513109020004,116010497,3.30932E+13,2013,41,2,33,91089,1,,2013,10,11,10.2,2,1,9,0,42.5,-123.86,2100,2,2,5,,M261Ao,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,27288,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763687020004,44513109020004,128010497,4.11191E+13,2013,41,0,57,88194,1,,2013,10,5,10.7,2,1,5,0,45.16,-123.83,2100,2,2,5,,M242Ad,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,16,27069,1,4,30,2,2,3,,3,1,,,2,3,0,,,7,1
174763688020004,44513109020004,106010497,4.11191E+13,2013,41,3,13,61505,1,,2013,9,24,10.1,2,1,3,0,44.05,-120.39,4900,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25975,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763690020004,44513109020004,121010497,4.11194E+13,2013,41,1,43,60650,1,,2013,7,24,9.9,2,1,3,1,44.62,-122.17,3700,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26535,1,4,30,2,2,3,,5,1,,,2,3,0,,,7,1
174763691020004,44513109020004,121010497,4.11193E+13,2013,41,1,43,51555,1,,2013,7,23,9.9,2,1,3,0,44.61,-122.02,4900,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26535,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763700020004,44513109020004,108010497,4.11191E+13,2013,41,3,17,75812,1,,2013,10,5,10.1,2,1,7,0,44.29,-121.69,3900,2,2,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26426,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763701020004,44513109020004,120010497,4.11191E+13,2013,41,1,41,57743,1,,2013,8,8,10.6,2,1,1,0,44.98,-123.9,500,2,2,5,,M242Ad,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,16,27174,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763702020004,44513109020004,116010497,,2013,41,2,33,91779,1,,2014,8,31,,1,1,6,0,42.47,-123.79,1900,,,5,,M261Ao,4104,6,,1,,2/17/2015 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,27288,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763703020004,44513109020004,107010497,3.30932E+13,2013,41,2,15,61447,1,,2013,10,24,10.3,2,1,3,4,42.07,-124.12,1300,2,2,5,, 263Ab,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,27392,1,4,30,4,2,3,,4,1,,,2,3,0,,,7,1
174763704020004,44513109020004,109010497,3.30932E+13,2013,41,2,19,64872,1,,2013,10,15,10.2,2,1,1,0,43.01,-122.61,3500,2,2,5,,M242Bg,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26866,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763705020004,44513109020004,107010497,3.30933E+13,2013,41,2,15,53792,1,,2013,10,2,10.2,2,1,6,0,42.01,-123.98,1700,2,2,5,,M261Ab,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,27393,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763709020004,44513109020004,102010497,4.11191E+13,2013,41,0,5,99177,1,,2013,9,2,10.1,2,1,4,0,45.03,-121.96,3300,2,2,5,,M242Bb,4105,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26533,1,4,30,2,2,3,,3,1,,,2,3,0,,,7,1
174763711020004,44513109020004,111010497,4.11193E+13,2013,41,4,23,75081,1,,2013,9,24,10.3,2,1,1,0,44.21,-119.37,4700,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25507,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763716020004,44513109020004,118010497,4.11194E+13,2013,41,3,37,51229,1,,2013,7,18,10.2,2,1,2,0,43.59,-120.85,5300,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26091,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763718020004,44513109020004,106010497,4.1119E+13,2013,41,3,13,55463,1,,2013,9,11,10,2,1,6,0,44.52,-120.55,5100,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25973,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763719020004,44513109020004,130010497,4.1119E+13,2013,41,4,63,93089,1,,2013,8,15,10.1,2,1,4,0,45.16,-116.87,3900,2,2,5,,M332Gf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,24519,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763730020004,44513109020004,106010497,4.11192E+13,2013,41,3,13,71013,1,,2013,9,24,10.1,2,1,4,0,44.07,-120.39,4900,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25975,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763731020004,44513109020004,111010497,3.30933E+13,2013,41,4,23,57298,1,,2013,7,25,10.1,2,1,2,0,44.56,-119.34,5500,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25505,1,4,24,4,2,3,,3,1,,,2,3,0,,,7,1
174763732020004,44513109020004,100010497,4.11191E+13,2013,41,4,1,88184,1,,2013,7,13,10,2,1,6,0,44.34,-118.11,4900,2,2,5,, 342Hd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25022,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763733020004,44513109020004,108010497,4.11191E+13,2013,41,3,17,60594,1,,2013,10,2,10.3,2,1,7,0,43.72,-121.71,4300,2,2,5,,M242Cf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26428,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763734020004,44513109020004,112010497,4.11192E+13,2013,41,4,25,71541,1,,2013,10,14,10.4,2,1,3,0,43.68,-119.8,5100,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25745,1,4,24,2,2,3,,4,1,,,2,3,0,,,7,1
174763735020004,44513109020004,118010497,4.11191E+13,2013,41,3,37,73151,1,,2013,6,27,10.1,2,1,3,0,43.54,-121.06,4900,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26205,1,4,24,3,2,3,,8,1,,,2,3,0,,,7,1
174763738020004,44513109020004,108010497,4.11191E+13,2013,41,3,17,65445,1,,2013,5,17,9.9,2,1,4,0,43.8,-121.43,4300,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26316,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763739020004,44513109020004,112010497,4.11192E+13,2013,41,4,25,85519,1,,2013,10,16,10.4,2,1,5,0,43.64,-119.29,5100,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25509,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763741020004,44513109020004,108010497,,2013,41,3,17,64746,1,,2013,10,3,,1,1,6,0,44.26,-121.52,3300,,,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26314,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763746020004,44513109020004,114010497,,2013,41,2,29,64794,1,,2013,6,19,,1,1,2,0,42.03,-123.02,3100,,,5,,M261Ao,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,27082,1,4,30,3,2,3,,4,1,,,2,3,0,,,7,1
174763748020004,44513109020004,117010497,,2013,41,3,35,64802,1,,2013,10,20,,1,1,3,0,42.5,-121,5100,,,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26209,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763749020004,44513109020004,117010497,,2013,41,3,35,64814,1,,2013,10,1,,1,1,4,0,43.2,-121.55,5100,,,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26430,1,4,24,2,2,3,,8,1,,,2,3,0,,,7,1
174763750020004,44513109020004,109010497,,2013,41,2,19,64818,1,,2013,7,24,,1,1,4,0,43.25,-122.11,4900,,,5,,M242Be,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26650,1,4,30,3,2,3,,5,1,,,2,3,0,,,7,1
174763751020004,44513109020004,109010497,,2013,41,2,19,64822,1,,2013,7,25,,1,1,7,0,43.25,-122.08,5300,,,5,,M242Be,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26650,1,4,30,2,2,3,,4,1,,,2,3,0,,,7,1
174763752020004,44513109020004,117010497,,2013,41,3,35,64825,1,,2013,9,29,,1,1,5,0,43.43,-121.84,4500,,,5,,M242Cf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26540,1,4,24,3,2,3,,7,1,,,2,3,0,,,7,1
174763754020004,44513109020004,108010497,,2013,41,3,17,64849,1,,2013,10,4,,1,1,1,0,44.04,-121.49,5100,,,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26315,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763755020004,44513109020004,108010497,,2013,41,3,17,64867,1,,2013,10,5,,1,1,1,0,44.04,-121.45,4500,,,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26315,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763778020004,44513109020004,100010497,3.30932E+13,2013,41,4,1,82078,1,,2013,8,6,10.2,2,1,2,0,44.3,-118.37,6100,2,2,5,,M332Gl,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25145,1,4,24,3,2,3,,4,1,,,2,3,0,,,7,1
174763782020004,44513109020004,118010497,4.11192E+13,2013,41,3,37,55564,1,,2013,7,24,10,2,1,6,0,42.55,-120.76,7900,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26209,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
174763783020004,44513109020004,119010497,4.1119E+13,2013,41,1,39,54808,1,,2013,6,4,9.8,2,1,2,0,44.07,-122.03,4700,2,2,5,,M242Bb,4104,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26537,1,4,30,2,2,3,,3,1,,,2,3,0,,,7,1
174763786020004,44513109020004,4691107000666,4.11193E+13,2013,41,3,31,66589,1,,2013,9,30,10.1,2,1,6,0,44.6,-121.47,3100,2,2,5,,M242Cd,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26313,1,4,24,2,2,3,,1,1,,,2,3,0,,,7,1
174763789020004,44513109020004,111010497,4.11191E+13,2013,41,4,23,71288,1,,2013,6,10,10,2,1,6,0,44.96,-118.93,3900,2,2,5,,M332Gb,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25384,1,4,24,3,2,3,,3,1,,,2,3,0,,,7,1
174763797020004,44513109020004,108010497,4.1119E+13,2013,41,3,17,87618,1,,2013,9,2,10,2,1,2,0,43.99,-121.66,6300,2,2,5,,M242Bc,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26427,1,4,24,2,2,3,,5,1,,,2,3,0,,,7,1
174763800020004,44513109020004,118010497,4.11191E+13,2013,41,3,37,68970,1,,2013,8,3,10.1,2,1,5,0,42.7,-120.82,6700,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26208,1,4,24,3,2,3,,8,1,,,2,3,0,,,7,1
174763801020004,44513109020004,118010497,4.11191E+13,2013,41,3,37,96879,1,,2013,9,13,10.1,2,1,5,0,42.37,-120.14,6700,2,2,5,,M261Gf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25982,1,4,24,3,2,3,,5,1,,,2,3,0,,,7,1
174763802020004,44513109020004,118010497,4.11192E+13,2013,41,3,37,87847,1,,2013,6,27,10.1,2,1,3,4,43.54,-121.1,4900,2,2,5,,M242Ce,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26205,1,4,24,2,2,3,,8,1,,,2,3,0,,,7,1
174763803020004,44513109020004,118010497,4.11192E+13,2013,41,3,37,88154,1,,2013,9,8,10.1,2,1,6,1,42.02,-120.15,6700,2,2,5,,M261Gf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25983,1,4,24,3,2,3,,8,1,,,2,3,0,,,7,1
174763807020004,44513109020004,124010497,3.30932E+13,2013,41,4,49,91683,1,,2013,6,18,10,2,1,6,0,45.1,-119.3,4900,2,2,5,,M332Gc,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25503,1,4,24,2,2,3,,4,1,,,2,3,0,,,7,1
174763809020004,44513109020004,131010497,4.11191E+13,2013,41,3,65,93464,1,,2013,9,12,10.2,2,1,5,2,45.17,-121.6,3700,2,2,5,,M242Bc,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15.5,26311,1,4,24,3,2,3,,7,1,,,2,3,0,,,7,1
174763810020004,44513109020004,118010497,4.11192E+13,2013,41,3,37,58129,1,,2013,9,12,10.1,2,1,5,0,42.41,-120.17,6300,2,2,5,,M261Gf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25982,1,4,24,2,2,3,,7,1,,,2,3,0,,,7,1
174763811020004,44513109020004,111010497,4.11193E+13,2013,41,4,23,86722,1,,2013,7,19,9.9,2,1,2,0,44.84,-118.39,5500,2,2,5,,M332Gl,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25143,1,4,24,3,2,3,,4,1,,,2,3,0,,,7,1
174763812020004,44513109020004,112010497,4.11191E+13,2013,41,4,25,82313,1,,2013,10,19,10.4,2,1,2,0,43.81,-119.59,5100,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,14.5,25627,1,4,24,4,2,3,,3,1,,,2,3,0,,,7,1
174763813020004,44513109020004,108010497,4.11192E+13,2013,41,3,17,83314,1,,2013,10,1,10.1,2,1,5,0,43.7,-121.74,4300,2,2,5,,M242Cf,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,26428,1,4,24,4,2,3,,8,1,,,2,3,0,,,7,1
174763815020004,44513109020004,111010497,4.11193E+13,2013,41,4,23,61603,1,,2013,7,26,10.2,2,1,6,0,44.09,-119.13,6100,2,2,5,,M332Gh,4102,6,,1,,4/8/2014 0:00,489998,,8/8/2017 0:00,489998,OFFSET,15,25507,1,4,24,2,2,3,,3,1,,,2,3,0,,,7,1
