SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.22051583877957517
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,TOPHT,36.95528513579256
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.33334471817666694
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,TOPHT,29.138173346850483
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.26283266782540093
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,TOPHT,-18.76996599841968
sentinel,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.16930918007905776
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,36.70080116825591
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.3296020155043868
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,TOPHT,26.71029506323982
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.23987942517111782
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-18.176346278604864
lidar,Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.1632378634043461
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,TOPHT,35.996984334179416
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.3232811876294308
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,TOPHT,26.236885471948597
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.23562783527439216
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,TOPHT,-16.87821158062846
lidar,Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.15157959439578608
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,37.756745313132164
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.5384470270017867
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,32.098528618255216
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.4577554861334928
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,28.284836246136074
sentinel,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.40336861293675236
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,36.86205090670094
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.5256878355189746
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,30.40897858610852
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.4336608989481999
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,18.168027809986715
sentinel,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.2590933217268246
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,17.525603938553733
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.30337637848434096
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,12.68088226952251
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.21951198671396555
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-8.584114144787428
lidar,Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.14859501965652222
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,17.116886854169216
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.2963012951194543
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,13.984807998734826
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.24208354926484393
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-6.691837207042598
lidar,Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.11583882326664538
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,32.204708403913415
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.31624666572399124
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,25.933613472606716
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.25466520882673294
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,9.21539576267212
sentinel,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.09049416460227643
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,33.17890410034346
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.32581315944579825
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,26.934676213443268
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.2644955339456404
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,9.872981390563945
sentinel,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.09695158255621561
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,18.45904767423012
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.18309472878521302
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,13.504482955850134
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.13395055302001316
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-7.243481445682422
lidar,Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.07184787071163247
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,18.624573668979373
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.184736576059806
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,13.743131113579029
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.13631769679067818
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-7.429502275989465
lidar,Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.0736930056327052
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,32.66563043486323
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.3014696492120706
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,24.63418166930667
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.2273477660650389
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-10.437557813919948
sentinel,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.09632775644932468
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,34.49973154036344
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.3183964866719255
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,25.931583195686528
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.23932142699972886
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-13.719261980661921
sentinel,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.1266144581230692
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,18.639513450206646
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.18337595301621376
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,12.881393072784988
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.12672743509151058
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-3.423351145433452
lidar,Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.03367900565001318
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,18.1051445825208
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.1781188200639048
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,12.621979002959904
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.12417531363152354
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-3.8414599676787216
lidar,Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.03779236965753039
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,35.989112220571215
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.5084957437196911
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,29.896899883314102
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.4224179315095553
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,23.438056452622483
sentinel,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.3311599317642521
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,32.76330198928572
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.46291777106499166
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,26.27611389303008
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.37125928514742257
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,7.021562597952697
sentinel,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.09920874606291286
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,14.224431608018175
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.18963261234951292
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,10.691450316446108
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.14253277102262907
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-4.095599167721954
lidar,Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.05460036581523649
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,15.155890621831634
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.202050332153964
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,11.855860797061506
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.15805607679477546
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-5.59584414728521
lidar,Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.07460083982211735
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,35.662991140333716
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.3693387233788803
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,27.879525753381856
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.28873036503427507
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,7.564197179915816
sentinel,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.07833753817291533
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,35.66766251574733
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.36938710181760687
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,28.054626545790434
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.2905437716236532
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,6.2496087647833205
sentinel,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.06472318919407762
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,22.49450091024727
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.2462946058794487
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,15.977991625255054
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.17494467495807475
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-1.353540214986242
lidar,Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.014820051137038371
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,21.89632291179038
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.23974509340244227
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,15.781259010546425
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.17279062930946815
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-5.607166140283394
lidar,Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.061393439229077224
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,29.358976785585785
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.34804702264130866
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,23.501162804757715
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.2786033655921019
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,10.56403304752941
sentinel,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.1252352994496106
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,29.139786465599332
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.34544854862703256
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,23.547879746903217
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.2791571891377723
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,8.820093363421362
sentinel,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.10456111113737239
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,13.19336250602245
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.15761707584686913
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,9.82176848452887
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.11733767092882619
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,TOPHT,-1.8756365389957712
lidar,North Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.022407657372645266
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,TOPHT,12.932916382951024
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.15450560549081446
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,TOPHT,9.652577264990256
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,TOPHT,0.11531639505844295
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,TOPHT,-2.1469768798310156
lidar,North Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,TOPHT,0.025649277623905817
sentinel,Northern Rockies,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,TOPHT,31.61509875101843
sentinel,Northern Rockies,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,TOPHT,0.43963570013648234
sentinel,Northern Rockies,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,TOPHT,25.302754777419572
sentinel,Northern Rockies,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,TOPHT,0.35185701615416387
