UUID,LIDAR_YEAR,LIDAR_ACQ,STRAT0_RETURN-PROPORTION,STRAT1_RETURN-PROPORTION,STRAT2_RETURN-PROPORTION,STRAT3_RETURN-PROPORTION,STRAT4_RETURN-PROPORTION,STRAT5_RETURN-PROPORTION,HEIGHT_05-PERCENTILE,HEIGHT_25-PERCENTILE,HEIGHT_50-PERCENTILE,HEIGHT_75-PERCENTILE,HEIGHT_95_PERCENTILE,LIDAR_COVER,POTENTIAL_VOLUME,STDDEV_HEIGHT,SURFACE_VOLUME,KURTOSIS,SKEWNESS,ASPECT,ELEVATION,SLOPE,YEAR,TPA,BA,SDI,CCF,QMD,TCUFT,TOPHT,NUMBER_OF_STRATA,TOTAL_COVER,STRUCTURE_CLASS,CANOPY_BASEHEIGHT,CANOPY_BULKDENSITY,ABOVEGROUND_BIOMASS,ABOVEGROUND_CARBON,ABOVEGROUND_LIVE_CARBON,GS_TPA,AF,AS,BM,BO,CH,CW,DF,DG,ES,GC,GF,IC,JP,KP,LO,LP,MA,MC,MH,NF,OH,OS,OT,PC,PL,PP,PY,RA,RC,RF,SF,SH,SP,SS,TO,WA,WB,WF,WH,WI,WJ,WL,WO,WP,YC,TRUE_FIR,OTHER_HARDWOOD,MAPLE,OAK,DOUGLAS_FIR,SPRUCE,CEDAR,PONDEROSA_PINE,OTHER_SOFTWOOD,LODGEPOLE_PINE,HEMLOCK,RED_ALDER,TANOAK,JUNIPER,LARCH,YEAR_DIFF,LAT,LON,ECOREGION3,AGENCY,DISTANCE_TO_WATER_M,PLOT_SIZE_AC,MEAS_YR,SAT_YEAR,LT_YSD_NBR,LT_YSD_SWIR1,WEIGHTS
3cad7226,2012,chehalis_2012,0.049791,0.028781,0.001583,0.010073,0.073248,0.831343,0.15,33.360001000000004,37.919998,41.650002,47.355999,92.142754,4769.5,4.479529857635498,4023.91162109375,5.9324699999999995,-1.844752,63.05870056152344,224.447494506836,15.58769989013672,2016,210.0,339.0,501.0,350.0,17.19313274468826,18249.0,162.0,1.0,80.0,2=SE,60.0,0.126401,285.0,129.0,129.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,4.0,46.99313377126241,-123.24172349709842,coast_range,WADNR,194.5229629,0.1,2016,2012.0,27.0,27.0,33
3cb03cc6,2016,mt-adams_2016,0.583986,0.184953,0.035513,0.000656,0.0,0.0,0.0,0.0,0.0,1.19,4.32,23.106126,586.0,1.340993046760559,104.60000610351562,9.425151,2.415197,57.48044967651367,1046.24560546875,22.847450256347656,2018,44.0,9.0,21.0,15.0,6.2219552585808735,182.0,38.0,1.0,15.0,1=SI,19.0,0.013985,3.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,45.876497740000005,-121.7822185,cascades,USFS,142.63400430000002,0.25,2018,2016.0,31.0,27.0,355
3cb400aa,2013,tulalip_2013,0.055408,0.040208,0.025792,0.133667,0.5344220000000001,0.192164,0.04,19.022501,25.219999,28.860001,34.4935,90.438364,3810.500244140625,4.50841236114502,2808.8896484375,3.2783050000000005,-1.0477379999999998,193.848388671875,602.1109619140625,28.414350509643555,2016,240.0,282.0,444.0,300.0,14.680343910633727,10107.0,113.0,1.0,72.0,2=SE,38.0,0.117878,165.0,75.0,75.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,163.0,6.0,0.0,0.0,0.0,3.0,48.10426575399144,-121.7441058408684,north_cascades,USFS,259.0736882,0.25,2016,2013.0,16.0,28.0,22
3cc9270c,2016,loomis-loup-loup_2016,0.293398,0.069576,0.073827,0.15069,0.193546,0.061508,0.0,0.0,4.32,20.235001,31.584,63.702611,3502.0,10.50470733642578,1318.1494140625,2.143816,0.734699,33.090648651123054,1266.5018310546875,18.99560165405273,2016,244.0,84.0,168.0,117.0,7.918584262910338,1902.0,81.0,1.0,77.0,2=SE,15.0,0.0563239,35.0,16.0,16.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,48.90832167705224,-119.73169187228608,north_cascades,WADNR,158.0381617,0.1,2015,2016.0,11.0,31.0,10
3cd9a29f,2015,four-rivers_2014-2015,0.5594520000000001,0.03797,0.194728,0.001393,0.0,0.0,0.0,0.0,0.0,4.41,6.8,40.25778,726.5,2.1003639698028564,228.699462890625,2.351394,0.8660629999999999,175.36099243164062,1612.317138671875,11.718950271606444,2015,88.0,37.0,71.0,39.0,8.720586894299496,381.0,23.0,1.0,29.0,1=SI,19.0,0.00652315,8.0,4.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,44.62336655677116,-118.22128349783308,blue_mountains,USFS,173.5209374,0.25,2015,2015.0,30.0,19.0,186
3cf49961,2015,teanaway_2015,0.091411,0.01925,0.115727,0.283463,0.421254,0.024429,0.0,8.695,18.76,23.4,28.379,88.93391899999997,3460.0,6.9146037101745605,2097.10546875,2.0779509999999997,-0.433292,338.38995361328125,824.4037475585938,20.85065078735352,2016,970.0,264.0,555.0,382.0,7.064598825813076,7331.0,104.0,1.0,84.0,2=SE,9.0,0.187093,133.0,60.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,26.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0,139.0,0.0,1.0,0.0,6.0,11.0,18.0,0.0,0.0,0.0,26.0,1.0,47.26560945293407,-121.00620570984242,north_cascades,WADNR,5.546842315,0.1,2016,2015.0,16.0,17.0,37
3cfe5d5e,2012,rogue-river_2012,0.086782,0.093243,0.05151,0.286537,0.398289,0.010826,0.0,4.725,17.84,23.715,28.24,81.997555,3013.0,5.362061977386475,2151.831298828125,1.7360799999999998,-0.36906500000000003,211.49020385742188,1026.3277587890625,16.04960060119629,2013,860.0,212.0,455.0,131.0,6.72658727432922,6598.0,102.0,2.0,70.0,3=UR,7.0,0.139502,120.0,54.0,54.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.84142114169915,-123.2309176025484,klamath_mountains_california_high_north_coast_range,BLM,395.0752541,0.125,2013,2012.0,27.0,13.0,47
3d020173,2015,four-rivers_2014-2015,0.902488,0.01408,0.031145,0.006599,0.0,0.0,0.0,0.0,0.0,0.0,4.11,8.343141000000001,233.9999847412109,0.2715870141983032,4.3487510681152335,29.747434000000002,4.745348,138.86250305175778,1324.0811767578125,1.1349999904632568,2015,24.0,6.0,13.0,7.0,6.695645358381297,76.0,32.0,1.0,5.0,1=SI,17.0,0.00857196,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68015263187549,-118.2538004182022,blue_mountains,USFS,85.01209192,0.25,2015,2015.0,30.0,30.0,923
3d0b2be7,2016,wa-western_2016,0.031457,0.009739,0.0042229999999999,0.090321,0.412135,0.450315,10.783999,24.9,29.33,32.59,36.049,95.880376,3855.0,3.81577205657959,3183.03564453125,6.264869,-1.738176,149.20785522460938,204.3892059326172,29.19775009155273,2017,320.0,350.0,559.0,346.0,14.157396543337168,15330.0,129.0,1.0,91.0,2=SE,23.0,0.130133,235.0,107.0,107.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,1.0,47.99497880703293,-121.93974131441657,puget_lowland,WADNR,765.3372216,0.1,2017,2016.0,2.0,25.0,24
3d18bc4b,2014,lane-county_2014,0.031893,0.006379,0.008292,0.029501,0.396906,0.518259,6.89,27.584999,30.120001,32.470001,36.880001,96.172859,3820.5,3.1455295085906982,3141.1611328125,8.728792,-2.300302,265.81600952148443,422.3741149902344,29.437000274658203,2017,272.0,210.0,360.0,257.0,11.898479854588937,8929.0,127.0,1.0,72.0,2=SE,32.0,0.165191,143.0,65.0,65.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,3.0,44.077349159972144,-123.63467674708204,coast_range,BLM,142.8732627,0.125,2017,2014.0,29.0,29.0,12
3d2041db,2015,wasco_2015,0.223081,0.024203,0.122196,0.361806,0.146458,0.0691259999999999,0.0,1.63,12.14,18.77,31.470499,75.271547,2428.0,4.983135223388672,1296.460693359375,2.371311,0.458283,208.25509643554688,993.5554809570312,39.79729843139648,2016,236.0,176.0,303.0,212.0,11.687404451362584,5859.0,105.0,1.0,52.0,2=SE,23.0,0.0656231,98.0,44.0,44.0,236.0,0.0,0.0,0.0,0.0,3.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,118.0,0.0,4.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,0.0,1.0,46.38489688096959,-121.95714831566602,cascades,USFS,775.3473799,0.25,2016,2015.0,30.0,20.0,23
3d50e4ef,2012,chehalis_2012,0.160302,0.043823,0.016804,0.039813,0.117338,0.600917,0.0,13.0825,35.380001,42.799999,48.75,79.58755,5015.5,10.769911766052246,3783.55126953125,1.9132509999999998,-0.652019,62.0577507019043,322.27459716796875,11.944600105285645,2014,100.0,282.0,373.0,300.0,22.71836285238433,14527.0,174.0,2.0,72.0,6=OM,39.0,0.0604987,232.0,105.0,105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,0.0,0.0,0.0,2.0,46.85991360268013,-123.19207066624968,coast_range,WADNR,266.3888776,0.1,2014,2012.0,20.0,27.0,3
3d5bf037,2012,hoh-river_2012,0.263288,0.072603,0.006712,0.079452,0.473425,0.100274,0.0,0.1175,21.735001,26.9,31.93,66.41095899999999,3536.0,10.809646606445312,2133.200439453125,1.458906,-0.388477,325.3251037597656,57.17960357666016,1.0183000564575195,2013,70.0,144.0,203.0,153.0,19.40066235722006,6123.0,123.0,1.0,50.0,1=SI,53.0,0.0683305,100.0,45.0,45.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,47.793273534887085,-124.26008023661016,coast_range,WADNR,438.2711889,0.1,2013,2012.0,27.0,2.0,9
3d6456a8,2016,loomis-loup-loup_2016,0.236875,0.054482,0.207652,0.165305,0.145864,0.0669889999999999,0.0,0.36,7.115,17.5525,31.7425,70.864289,3760.5,10.443931579589844,1167.641357421875,2.839722,0.946169,6.160899639129639,1300.97998046875,16.084850311279293,2016,111.0,113.0,183.0,89.0,13.613008615810152,4862.0,115.0,1.0,33.0,2=SE,29.0,0.0607154,66.0,30.0,30.0,75.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78817127844386,-119.77681770490808,north_cascades,WADNR,64.11436398,0.1,2015,2016.0,31.0,31.0,67
3e1b4ea0,2015,upper-rogue_2015,0.145156,0.027996,0.022539,0.073357,0.205117,0.5120140000000001,0.0,15.98,30.33,36.66,43.336002,82.684811,4457.0,10.278345108032228,3036.69580078125,2.159152,-0.681185,188.9600067138672,1242.66796875,30.28580093383789,2016,140.0,274.0,390.0,304.0,18.93866787892611,10528.0,134.0,1.0,50.0,2=SE,41.0,0.138283,181.0,82.0,82.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.93163523496258,-122.353821887805,cascades,USFS,270.2197835,0.25,2016,2015.0,30.0,30.0,5
3e278729,2012,chehalis_2012,0.17104,0.047036,0.014286,0.137026,0.316424,0.294363,0.0,9.4775,24.719999,31.92,45.02,78.19242,4994.0,9.064311981201172,3338.33349609375,1.954993,-0.161826,280.2431640625,216.6748504638672,7.740349769592285,2014,200.0,216.0,346.0,278.0,14.072224544933766,8960.0,118.0,3.0,83.0,6=OM,24.0,0.0544662,135.0,61.0,61.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,35.0,0.0,0.0,0.0,21.0,101.0,0.0,0.0,0.0,2.0,47.016466349703705,-123.23319326421884,coast_range,WADNR,61.87460106,0.1,2014,2012.0,27.0,27.0,7
3e2bbc8f,2015,wasco_2015,0.04427,0.035273,0.040958,0.0639769999999999,0.141643,0.6247520000000001,0.2,21.860001,36.044998,46.77,55.5625,92.045705,5764.0,10.159966468811035,3961.469482421875,2.179,-0.5253439999999999,215.23025512695312,390.3321533203125,13.477350234985352,2016,84.0,200.0,275.0,199.0,20.912925834664456,10783.0,139.0,2.0,46.0,6=OM,38.0,0.0335598,165.0,75.0,75.0,84.0,0.0,0.0,2.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,1.0,46.46508005860377,-121.94249205202028,cascades,USFS,429.787196,0.25,2016,2015.0,30.0,8.0,21
3e2eb46d,2012,chehalis_2012,0.117048,0.013783,0.006149,0.015267,0.073367,0.7663270000000001,0.0,30.654999,36.450001,40.212502,46.287498,86.91687900000002,4821.0,3.7675979137420654,3883.549072265625,3.756526,-1.407713,54.15139770507813,425.23736572265625,26.05659866333008,2014,250.0,542.0,756.0,548.0,19.92831156260987,25463.0,160.0,1.0,91.0,5=OS,42.0,0.200442,401.0,182.0,182.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,2.0,46.744797817569335,-123.32841100922067,coast_range,WADNR,15.7682503,0.1,2014,2012.0,27.0,18.0,4
3e34688f,2016,ne-wa_2016,0.198311,0.019097,0.263313,0.111642,0.17848,0.000367,0.0,2.11,5.8,11.85,26.309999,78.259273,2780.5,6.925267219543457,1065.61865234375,2.775961,1.024408,284.01483154296875,1073.606201171875,9.623449325561523,2016,808.0,97.0,239.0,111.0,4.683812043180643,2574.0,92.0,1.0,60.0,1=SI,2.0,0.106788,40.0,18.0,18.0,179.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,48.547838786530576,-117.53130835242858,northern_rockies,WADNR,28.89413143,0.1,2015,2016.0,31.0,31.0,150
3e3623fa,2015,teanaway_2015,0.8642290000000001,0.065746,0.024898,0.022175,0.0,0.0,0.0,0.0,0.0,0.0,4.19,7.002528999999999,549.5,1.1471214294433594,50.69050979614258,21.571255999999998,4.386081,276.5111083984375,881.1531982421875,27.073150634765625,2015,30.0,15.0,27.0,16.0,9.431330783599966,255.0,30.0,2.0,11.0,3=UR,22.0,0.0106637,5.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.29440586522196,-120.88618572289018,north_cascades,WADNR,91.77204915,0.1,2015,2015.0,9.0,9.0,128
3e3b76bd,2016,loomis-loup-loup_2016,0.397298,0.019497,0.180092,0.329571,0.030101,0.0,0.0,0.0,6.65,12.22,19.237,58.32050600000001,1791.0,5.7767109870910645,936.0967407226562,1.8933790000000001,0.441787,208.1610412597656,1024.6611328125,22.699649810791016,2018,190.0,122.0,216.0,116.0,10.837313565829882,2657.0,66.0,2.0,50.0,3=UR,6.0,0.0823552,52.0,24.0,24.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.801783097210496,-119.7025483642926,north_cascades,WADNR,97.62221857,0.1,2018,2016.0,31.0,15.0,22
3e3f1cb0,2016,ne-wa_2016,0.128,0.027733,0.227733,0.390933,0.117867,0.0,0.0,4.71,10.31,16.404999,22.212999,84.42666700000002,2485.5,5.872998237609862,1565.812255859375,1.930549,0.10968199999999999,190.0778961181641,1421.996826171875,13.23639965057373,2018,470.0,171.0,339.0,191.0,8.16265495560646,3953.0,80.0,1.0,76.0,2=SE,8.0,0.106158,70.0,32.0,32.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,44.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,75.0,2.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,44.0,2.0,48.58141885015771,-117.19636175278244,northern_rockies,WADNR,753.3873265999999,0.1,2018,2016.0,31.0,10.0,72
3e4aacc5,2016,wa-western_2016,0.143752,0.076851,0.219036,0.253192,0.101293,0.027497,0.0,1.94,6.9,14.24,26.799999,77.939679,3037.0,5.621677875518799,1144.2308349609375,3.030329,0.911666,310.3832397460937,135.37339782714844,9.07270050048828,2016,138.0,129.0,213.0,145.0,13.120487135023703,3507.0,74.0,1.0,67.0,1=SI,17.0,0.0575327,57.0,26.0,26.0,102.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,98.0,24.0,0.0,0.0,0.0,0.0,48.31838623788185,-122.14499813207848,puget_lowland,WADNR,32.44496497,0.1,2014,2016.0,31.0,30.0,17
3e72500d,2015,dnr-cowlitz_2015,0.174539,0.067803,0.020567,0.1741619999999999,0.381911,0.15372,0.0,2.28,20.91,27.280001,34.220001,75.765771,3697.5,8.746618270874022,2214.096435546875,1.7619169999999997,-0.328383,221.8677978515625,644.896484375,12.635299682617188,2015,90.0,144.0,213.0,153.0,17.12382984949721,5568.0,111.0,1.0,55.0,1=SI,22.0,0.0584086,93.0,42.0,42.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,46.031152417910064,-122.39379870558714,cascades,WADNR,49.88427518,0.1,2015,2015.0,30.0,30.0,36
3e733124,2012,chehalis_2012,0.195825,0.139931,0.162526,0.330999,0.081395,0.0,0.0,0.29,7.92,14.9325,21.42,66.424419,2125.0,6.421818733215332,827.694091796875,1.8403740000000002,0.390664,121.77210235595705,146.6876983642578,4.041450023651123,2014,90.0,92.0,149.0,111.0,13.702676272824528,2674.0,86.0,1.0,47.0,1=SI,42.0,0.059475,48.0,22.0,22.0,90.0,0.0,0.0,0.0,0.0,9.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.03541446321458,-123.25276774023608,coast_range,WADNR,175.20902019999997,0.1,2014,2012.0,23.0,27.0,16
