uuid,lat,lon,orig_id,source,meas_yr,ecoregion3,agency,plot_size_ac,bulk_dens,soil_depth,pct_clay_surf,pct_rock_surf,pct_sand_surf,distance_to_water_m,pot_veg_type
29ba7729,43.21368870051004,-122.6768080862754,61501001440001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,683.9002158,1037
29bf0645,46.4708121557004,-122.0295509996136,29bf0645-84d4-42f4-8aa5-8bae7c38ac1e,WA-DNR,2014,cascades,WADNR,0.1,75,144.0,8,36,80,92.46870082,1037
29c59c4c,43.33648960852239,-123.87214159465913,101-05,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,167.0479742,1039
29c9b4fc,46.25693292172008,-122.47253338906792,29c9b4fc-c9a7-4b84-ae02-ba0b6dd24a76,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,168.116632,1042
29d27958,43.82620802536575,-123.82315328517512,92-08,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,100.00766379999999,1039
29da9841,47.44763587441406,-122.89662830403587,29da9841-0762-4531-91f2-e4737447496e,WA-DNR,2015,puget_lowland,WADNR,0.1,132,101.0,8,31,56,25.48754997,1037
29dddce6,42.80133641451171,-121.74656170145144,62002000970001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,84,152.0,3,13,78,34932.489010000005,1053
29e0e8d6,46.4400898757136,-122.47020784499108,29e0e8d6-7f35-4e55-a2d5-a89f1723e64b,WA-DNR,2013,cascades,WADNR,0.1,92,152.0,24,6,16,231.72075319999996,1039
29e85728,48.04731186000001,-120.70554469999999,61705001430001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,650.5769903,1045
29ea7fa8,43.85606816380482,-123.7778370613236,42-19,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,282.72235960000006,1039
2a0f97f1,47.23849100056745,-121.76940626430027,2a0f97f1-19af-4f54-8275-ac0def3687bd,WA-DNR,2017,cascades,WADNR,0.1,92,128.0,17,21,35,338.5004273,1037
2a1eb810,47.74171252031657,-124.24092765426158,2a1eb810-8ff5-4518-8446-ae0842b2c88c,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,147.66892019999997,1036
2a387f5b,47.67246122722473,-124.30758051952687,2a387f5b-9082-460f-bc2f-83cf7201c5c5,WA-DNR,2014,coast_range,WADNR,0.1,110,87.0,28,45,19,189.8073998,1036
2a3cf426,48.9402672263362,-117.63940549595827,2a3cf426-4a0a-4a76-9d76-d57cc8195731,WA-DNR,2018,northern_rockies,WADNR,0.1,104,116.0,19,20,27,438.56605149999996,1047
2a563ec6,46.10695284,-122.0271892,60301001730001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,134,152.0,5,43,77,274.5307619,1037
2a62a9ed,42.933411460278656,-124.22488639089953,33-29,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,137.4587869,1039
2a676da2,48.04192199123523,-117.71849215693928,2a676da2-c92d-486a-9b9b-eb6363b1c76b,WA-DNR,2015,northern_rockies,WADNR,0.1,118,87.0,12,13,41,279.5671842,1045
2a6b5416,43.31147572703818,-124.11636365357029,22-A01,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,95.24164121,1039
2a7328d9,46.028230866689974,-121.53551033662421,2a7328d9-91bd-468d-9460-b87b1797c116,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,125,139.0,19,26,34,302.1822157,1018
2a733fbd,46.889528939342824,-123.15711682102993,2a733fbd-a337-47e4-b629-3aa525fae92d,WA-DNR,2013,coast_range,WADNR,0.1,105,151.0,21,10,21,555.2261461,1178
2a74aa43,46.826849572967035,-123.38278617057746,2a74aa43-a4af-44d6-8282-c130c47a5c3a,WA-DNR,2013,coast_range,WADNR,0.1,86,151.0,19,4,17,29.19186329,1039
2a783dd5,46.91086239254818,-123.35500922745706,2a783dd5-0e5a-43d3-b89c-c0fdfb04cdc3,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,7.286715237,1039
2a8bcbd3,43.15500943978798,-124.00962809300502,22-A05,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,213.41637909999997,1037
2a961fc0,46.65779643077658,-123.26699956465592,2a961fc0-bee1-4ac7-aa7a-a822185521ec,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,105.08091399999999,1039
2aa1d3c7,47.30113944788843,-120.98850289751158,2aa1d3c7-7783-4b64-b16a-05638df2a085,WA-DNR,2015,north_cascades,WADNR,0.1,125,141.0,17,13,36,12.57158197,1018
2aad9ebc,47.512478256746306,-121.98725653482204,2aad9ebc-2989-4720-971d-6c98b77944cf,WA-DNR,2016,cascades,WADNR,0.1,97,99.0,13,29,42,64.1132882,1039
2ac15b85,46.98421700317958,-123.2266100941854,2ac15b85-30ad-41e7-a577-c849fd263801,WA-DNR,2014,coast_range,WADNR,0.1,100,134.0,20,28,32,418.25796410000004,1039
2ac6db42,47.64449270782897,-122.97830624493248,2ac6db42-a072-4a89-8a9c-2be4de5118a5,WA-DNR,2016,coast_range,WADNR,0.1,100,134.0,20,28,32,415.906539,1039
2ac6f69b,45.74842073107696,-122.33745223807938,2ac6f69b-b0fb-4a17-be73-a5c024b85dbe,WA-DNR,2016,cascades,WADNR,0.1,113,152.0,28,16,24,23.748843,1157
2adb1bda,48.030863536897996,-124.41601410227909,2adb1bda-9801-4cf4-950b-f97b04bb0b17,WA-DNR,2014,coast_range,WADNR,0.1,103,123.0,21,42,36,351.9550823,1036
2af13d69,46.861303576907645,-123.10968151301088,2af13d69-2b57-4ea3-81f4-fd0c745e79ec,WA-DNR,2014,puget_lowland,WADNR,0.1,105,151.0,21,10,21,214.19882919999998,1039
2b00fe72,43.60967452999999,-122.6017231,61501003050001,USFS-UMPQUA,2018,cascades,USFS,0.25,84,103.0,16,28,32,175.29072050000002,1042
2b06d86a,42.9875063445744,-122.33098091719033,061024001100001,USFS-ROGUE,2016,cascades,USFS,0.25,100,178.0,8,13,58,327.17927280000004,1032
2b16115f,47.11655198999999,-120.9911155,61703000630001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,47.41955003,1158
2b1a37af,47.294805358560914,-120.26042457398847,2b1a37af-2483-40dc-829e-41afe106970e,WA-DNR,2014,eastern_cascades_slopes_and_foothills,WADNR,0.1,125,141.0,17,13,36,8.299584474,1053
2b3257e5,42.29056652399693,-120.51307985188048,62002000040001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,9432.046278,31
2b492214,46.3754012,-121.78774070000001,60305002030001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,81,146.0,10,33,71,327.49622200000005,1042
2b52c712,46.963565335246635,-123.28803758591317,2b52c712-9127-4f8e-ad41-4abaa9300fa8,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,45.66329017,1039
2b656a92,46.91611009729581,-123.19591265943473,2b656a92-5c8e-4882-887f-df2922b148e2,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,192.90154109999997,1039
2b902a0c,46.506124658405476,-120.96444649497889,2b902a0c-61d3-43cc-a39d-5e5fa45cfd15,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,76.64237307,1045
2b9fe89e,42.98926111387933,-123.86112205834694,43-21,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,65.64856272,1039
2bd2014f,45.78491897190878,-122.27423422962916,2bd2014f-e472-48fb-850d-560c0dcbc817,WA-DNR,2016,cascades,WADNR,0.1,92,128.0,17,21,35,223.5870826,1039
2bd615c4,43.84711335690577,-123.83155676563949,21-A01,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,60.663544200000004,1039
2be0d9c3,42.23339652626839,-124.23558861750263,43-A02,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,175.36980780000002,1043
2bfd748e,43.281546232132975,-123.92478493984552,102-07,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,61.77153615,1039
2bfdbf30,44.458452334831875,-119.97272226069695,060702710270304,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,131,76.0,29,50,22,868.9438600999999,1045
2bfef069,42.99164231156389,-124.06270294898125,82-03,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,104.9040885,1037
2c0b457e,42.996169429999995,-122.7587722,61502002590001,USFS-UMPQUA,2018,cascades,USFS,0.25,125,146.0,23,33,33,744.5669907,1027
2c0cef94,42.926866120459984,-122.2865837273397,061024001000001,USFS-ROGUE,2016,cascades,USFS,0.25,100,178.0,8,13,58,45.77954397,1032
2c21b28f,47.30204478127445,-120.36278795790862,2c21b28f-3798-4d32-8440-3edf28d3f964,WA-DNR,2014,eastern_cascades_slopes_and_foothills,WADNR,0.1,126,123.0,14,38,52,118.29848590000002,1053
2c2d08bc,47.829647551443124,-124.35681788468209,2c2d08bc-4b62-4ad7-8cf2-d5af8e87fc75,WA-DNR,2013,coast_range,WADNR,0.1,110,87.0,28,45,19,139.4755592,1036
2c45f247,48.11591509510846,-121.79048135292261,60502000610001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,97,99.0,13,29,42,63.519788399999996,1178
2c4c4018,47.61581702301056,-124.0792790920802,2c4c4018-149c-4963-96ce-74d72f7c9975,WA-DNR,2018,coast_range,WADNR,0.1,104,138.0,22,15,26,40.2288159,1036
2c51d807,47.30163521670371,-120.84407341184226,2c51d807-5084-4123-a03c-070c64ea2cf8,WA-DNR,2016,north_cascades,WADNR,0.1,125,141.0,17,13,36,5.752783201000001,1053
2c692869,46.56443503670135,-120.99223778813052,2c692869-7cb7-4d22-a7ec-a856a92f9359,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,74.07683826,1045
2c6aad1d,48.14058943646933,-124.3168408059223,2c6aad1d-fa02-4794-b03f-1eb9eddee8a7,WA-DNR,2018,coast_range,WADNR,0.1,103,123.0,21,42,36,209.31721869999998,1178
2c78daef,42.61067169646956,-123.27232048716043,33-04,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,366.33682319999997,1027
2c7bfbec,48.38852107865008,-121.58827723542913,2c7bfbec-b621-440a-9d6a-26f5bffacc33,WA-DNR,2017,north_cascades,WADNR,0.1,97,99.0,13,29,42,318.5352623,1042
2c7f697c,45.84928524,-121.99132299999998,60303000230001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,113,152.0,28,16,24,76.96343712,1039
2c89343e,43.347881638092986,-124.29980108888208,13-A01,BLM-COOS,2010,coast_range,BLM,0.125,125,154.0,17,3,41,260.3823561,1036
2c8ede2b,47.7931750859661,-124.16604824948658,2c8ede2b-1f99-4130-99ea-50352e7c3aab,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,573.4777568,1036
2caf0411,47.29489613528585,-121.79491404480125,2caf0411-4ee0-416b-8146-613638951782,WA-DNR,2017,cascades,WADNR,0.1,92,127.0,13,24,42,306.8804812,1037
2cbc29fa,43.76520509692717,-123.61026139009982,51-20,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,114.7824435,1039
2cbd4619,47.92693477201272,-124.33806227616016,2cbd4619-6fbd-4f20-92ae-3a1f5b3c26eb,WA-DNR,2017,coast_range,WADNR,0.1,103,123.0,21,42,36,71.29338815,1036
2cc02b72,46.97474287029887,-123.11512678576773,2cc02b72-c6f8-4810-88cf-0f8a5eb86851,WA-DNR,2017,coast_range,WADNR,0.1,100,134.0,20,28,32,168.6634483,1178
2cd05d93,48.61390445400629,-122.27743346999308,2cd05d93-3e6e-4550-a17a-1c37e74f5be4,WA-DNR,2015,north_cascades,WADNR,0.1,92,127.0,13,24,42,123.8216202,1039
2cf0e3b0,48.585621503912066,-122.71451160937245,2cf0e3b0-d001-40a7-98a5-3ffd61e89e6f,WA-DNR,2016,puget_lowland,WADNR,0.1,107,141.0,20,24,38,146.42535980000002,1037
2cffa611,48.3933324785796,-119.86425096758892,2cffa611-993e-4b28-8e8d-b582bde6cf01,WA-DNR,2015,north_cascades,WADNR,0.1,112,161.0,12,19,39,79.57784721,1158
2d0adb38,42.88553340191542,-124.39052367605028,13-13,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,135.2568761,1039
2d265522,48.802318188415036,-121.98660485297633,2d265522-7f39-4730-a025-ddf7fd121ada,WA-DNR,2018,north_cascades,WADNR,0.1,92,127.0,13,24,42,121.9433861,1042
2d3cd906,43.33012859619071,-124.08061062116413,91-29,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,250.07988880000002,1039
2d3cdfa0,46.99369871581204,-123.2178288263731,2d3cdfa0-ddb5-4b99-8135-93f5ecb8fefc,WA-DNR,2014,coast_range,WADNR,0.1,100,134.0,20,28,32,178.69662340000002,1039
2d4679f5,45.934060586520644,-117.59982845489651,061406825550200,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,1.5540750069999998,1159
2d6284a9,46.44327114265678,-121.08876438734204,2d6284a9-1b51-4fbe-b364-cc7a976b3251,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,70.39535923,1055
2d684d57,42.97510323697522,-123.77451917231176,81-22,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,397.2464217,1037
2d6d0147,45.96683013682715,-122.432759146941,2d6d0147-6448-4390-a23d-c31d60794588,WA-DNR,2015,cascades,WADNR,0.1,92,152.0,24,6,16,284.8640512,1039
2d752ba4,46.454948958073984,-121.80823970026785,60305000850001,USFS-GIFFORD-PINCHOT,2016,cascades,USFS,0.25,75,144.0,8,36,80,354.7855475,1037
2d7627de,48.79558233428736,-119.04654880738636,2d7627de-d42e-46ad-901b-37187cbb5c86,WA-DNR,2017,northern_rockies,WADNR,0.1,112,161.0,12,19,39,74.08072393,1045
2daba198,46.95765923221788,-123.29404307006548,2daba198-9efb-4938-9df3-17339ef4d127,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,170.4961924,1063
2daf2ae1,46.77355897919404,-123.22458774286378,2daf2ae1-21ae-4a4c-950d-e66ec8165887,WA-DNR,2016,coast_range,WADNR,0.1,125,168.0,24,4,23,344.6967533,1039
2dba5229,47.252690714302474,-121.76959171062812,2dba5229-e7d6-45d6-98cf-e1ac59d9574e,WA-DNR,2017,cascades,WADNR,0.1,102,113.0,14,17,37,185.35980680000003,1178
2dbfaef4,43.275139659999994,-122.41772010000001,61503002870001,USFS-UMPQUA,2018,cascades,USFS,0.25,116,132.0,27,31,25,808.9098841,1027
2dc137d9,46.82386931173321,-123.28422281891942,2dc137d9-ec8f-4852-95a7-90891f472cb8,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,311.54920669999996,1039
2dc54c92,42.86104483208393,-123.54278613776368,22-13,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,323.4636979,1027
2dc6c8e2,46.013622104399545,-122.17587182786258,2dc6c8e2-6540-4b04-a097-7c2c932f8f09,WA-DNR,2018,cascades,WADNR,0.1,112,144.0,7,11,68,192.47611619999998,1039
2dd44392,46.47329751288161,-121.80866740845956,60305000920001,USFS-GIFFORD-PINCHOT,2016,cascades,USFS,0.25,81,146.0,10,33,71,228.1351381,1042
2dd68ad0,43.062803508299936,-123.81917102150774,51-A09,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,59.61602677,1039
2dda6810,47.924905429999995,-120.5117292,61705000980001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,81,151.0,14,27,57,0.042366231,1156
2de98e77,46.75263724322337,-122.06761031025334,2de98e77-98ca-4b12-8040-76fdf05d5c50,WA-DNR,2014,cascades,WADNR,0.1,120,132.0,11,37,54,391.8391231,1039
2de9c3a7,47.30752808673417,-123.95031937657662,2de9c3a7-9c99-4f92-abd3-50125e5becae,WA-DNR,2018,coast_range,WADNR,0.1,104,138.0,22,15,26,1210.1798820000001,1178
2dfb5353,43.533278129240955,-123.80989984972487,12-A16,BLM-COOS,2011,coast_range,BLM,0.125,119,134.0,38,4,14,1.679792207,1158
2e04b68a,48.1461911141319,-123.89488600334361,2e04b68a-ec9a-4052-b48c-abff462bd776,WA-DNR,2015,coast_range,WADNR,0.1,140,143.0,25,16,31,117.4496304,1158
2e051179,42.935074450297925,-124.21943595737697,32-24,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,83.90430049,1039
2e09703f,48.75918177572461,-119.69108775074208,2e09703f-6ee9-49b3-9882-09d7ff820b64,WA-DNR,2015,north_cascades,WADNR,0.1,135,140.0,9,24,48,513.3815267,1045
2e0f3bc4,44.57221170327057,-118.24357627890107,061605643760207,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,212.3867642,1053
2e1bba82,42.23285117911976,-124.2389380273191,31-22,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,431.4085449,1043
2e27296e,43.3070853933659,-123.87214866572462,101-25,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,219.49597450000002,1039
2e2c56db,43.233797357761375,-124.02634055804913,81-14,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,174.9600364,1037
2e4595a1,43.005518469999764,-123.81265101124825,13-03,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,194.298519,1037
2e64059a,47.029988967797344,-123.07558157507182,2e64059a-06a8-47d8-ac9f-0f1526f95d99,WA-DNR,2013,coast_range,WADNR,0.1,100,134.0,20,28,32,21.44083864,1039
2e68afe4,47.28050618399031,-121.81838253221225,2e68afe4-e275-4cb2-b13d-f137e83a3475,WA-DNR,2018,cascades,WADNR,0.1,92,128.0,17,21,35,319.26226180000003,1037
2e6e3e59,47.27505199948382,-121.65582271347756,2e6e3e59-8b61-454a-927f-9a2b069ea33c,WA-DNR,2017,cascades,WADNR,0.1,92,128.0,17,21,35,16.74808144,1042
2e72acc1,45.67427496311476,-118.08072718472701,061405659860285,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,96,130.0,15,23,24,16.14076896,1045
2e80ff55,46.31599528811125,-123.36745183086559,2e80ff55-4eff-4442-bff1-63bb4880e6e2,WA-DNR,2017,coast_range,WADNR,0.1,77,143.0,18,1,16,40.22855313,1178
2e8352fb,43.2205976702615,-123.87717497243474,61-12,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,275.3628487,1039
2e89e7af,47.011692807947405,-123.12925804270206,2e89e7af-d4bc-48ff-9315-f3eb200e9ed4,WA-DNR,2013,coast_range,WADNR,0.1,100,134.0,20,28,32,418.8552482,1037
2e8e27bb,45.825904307176025,-121.0691168264975,2e8e27bb-311f-44e5-9e44-beb28f646d84,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,130,137.0,21,31,33,65.29960175,1125
2e905f0d,43.867042482731684,-123.68254198722157,51-10,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,30.33801039,1158
2e9a0718,47.971055490943655,-122.95703537584296,2e9a0718-aab4-4f8f-9a0b-394078121a97,WA-DNR,2014,puget_lowland,WADNR,0.1,133,137.0,14,43,33,48.05428554,1039
2e9d2edf,46.29967384669216,-122.46233805584825,2e9d2edf-1173-472b-994a-a117d74f47f3,WA-DNR,2016,cascades,WADNR,0.1,92,128.0,17,21,35,119.47898789999999,1039
2ea15f7d,42.40953346794729,-124.37827425539876,21-02,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,55.16504942,1043
2eafe2cc,46.418468515664344,-122.49487206945565,2eafe2cc-38a8-42a4-bd0a-0170b0093cd0,WA-DNR,2013,cascades,WADNR,0.1,107,140.0,24,13,23,87.32333905,1158
2ecab00a,42.19642398065306,-123.49711282213059,21-08,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,851.3317068,1028
2ecf03b5,47.76556573491881,-124.05906290743039,2ecf03b5-ff5f-4161-9f23-c701238f166b,WA-DNR,2017,coast_range,WADNR,0.1,138,121.0,17,43,45,53.44153717,1178
2ed35539,44.68617320596681,-118.31890976280968,061601927110042,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,122,152.0,27,2,19,220.3716786,1053
2ef06f07,46.6650716699359,-123.30258902824814,2ef06f07-a028-42bf-9705-a9636cba9614,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,16.48803323,1039
2f103ec9,43.34950075100104,-124.12547973899414,31-29,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,161.5434426,1036
2f17971a,44.25628882923721,-119.7766649717036,060702668500226,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,131,76.0,29,50,22,728.656053,1017
2f1e0361,43.08866498860862,-123.81411397360749,63-03,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,227.05249359999996,1039
2f2a4f7b,44.34584634867699,-120.38985458815448,060702669180227,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,118,118.0,26,21,20,300.7220157,1045
2f2d4c54,47.9417203748531,-121.6338664362955,2f2d4c54-b0ee-4c7d-b63d-2efb97510539,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,55.75051122,1042
2f36ea34,42.99995340467321,-122.9684589973599,62-12,BLM-ROGUE,2013,cascades,BLM,0.125,130,133.0,24,36,29,523.6320606,1037
2f48c35e,48.873249340566844,-119.8008506062435,2f48c35e-1114-4117-9744-e933c9857b01,WA-DNR,2017,north_cascades,WADNR,0.1,126,152.0,15,40,47,265.9246727,1045
2f4bc79f,48.68590058098839,-118.78399237827001,2f4bc79f-c887-4848-8933-c61f037a5483,WA-DNR,2017,northern_rockies,WADNR,0.1,95,121.0,16,19,41,63.04149521,1045
2f8bd8eb,46.02372507044933,-122.80517090409799,2f8bd8eb-dc1c-47f1-92b2-953ac469bffb,WA-DNR,2016,puget_lowland,WADNR,0.1,122,152.0,32,10,21,206.14255469999998,1039
2f9d8d8b,47.29135324,-120.6051705,61703000950001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,100,140.0,17,13,36,555.8924271000001,1056
2fc38575,46.50224433599044,-120.98115147995885,2fc38575-d33a-4c0d-a8ad-8556f1bb6742,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,54.6353661,1053
2fcdac77,43.29157429823578,-123.8487086393656,101-11,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,123.1195895,1039
2fdba05b,43.233604534982334,-124.07141060039137,62-07,BLM-COOS,2010,coast_range,BLM,0.125,122,153.0,24,4,21,253.7404773,1039
2fec1e1a,46.847364499733395,-120.98436330159761,2fec1e1a-e08d-4eb6-97fa-97010ecc2162,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,15.25115515,1053
2ffdaac0,43.960056841445905,-123.65500258645835,61-12,BLM-LANE,2018,coast_range,BLM,0.125,103,113.0,23,16,33,140.21360380000002,1039
2fffda4d,48.928252745365555,-122.1021933592254,2fffda4d-475c-447a-8155-cd3aae2e3a29,WA-DNR,2016,north_cascades,WADNR,0.1,120,132.0,11,37,54,460.99777489999997,1039
30018db4,43.427343571387766,-122.49215629551057,61501001770001,USFS-UMPQUA,2016,cascades,USFS,0.25,98,137.0,9,28,52,468.1065062,1041
3008d818,46.98393876143544,-123.22587000023894,3008d818-6de7-435c-a562-cf3d681b63df,WA-DNR,2014,coast_range,WADNR,0.1,100,134.0,20,28,32,474.9174921,1039
3019e79d,45.79788621028498,-117.86536586869467,061409LIDAR0161,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,420.9855215,1047
301a4c1e,46.35444439,-121.52906420000001,60305002010001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,79,159.0,13,15,64,243.4793193,1042
30272d0e,42.74089279913372,-123.77774930346216,63-09,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,133.8373159,1043
3036e735,42.80791153444618,-121.72166997437246,62002000980001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,85,152.0,4,12,82,34311.354119999996,1045
304317d6,43.544934979999994,-122.7336552,61501002890001,USFS-UMPQUA,2018,cascades,USFS,0.25,116,132.0,27,31,25,93.68416155,1039
30551f36,43.884346155519324,-123.16239714973928,21-12,BLM-LANE,2017,willamette_valley,BLM,0.125,119,134.0,38,8,15,155.8367939,1039
30694f71,45.76248577671475,-122.34964545379933,30694f71-7643-4d20-a443-f27ce17ee899,WA-DNR,2016,cascades,WADNR,0.1,113,152.0,28,16,24,223.3572945,1039
308d23c4,44.66991989308769,-118.46796127038505,061601882760012,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,98,121.0,16,23,21,32.72758317,1159
30a2460b,48.2512922322754,-124.3983706308965,30a2460b-c182-4b3f-9edb-3f5c51b52c1a,WA-DNR,2016,coast_range,WADNR,0.1,104,138.0,22,15,26,301.4999335,1036
30ad3b7d,47.755713801246976,-120.33729831965954,30ad3b7d-fc66-4ac9-b407-5a9a122034ac,WA-DNR,2015,north_cascades,WADNR,0.1,113,104.0,9,14,64,393.2687414,1125
30b79370,46.59370130708824,-121.0499989264096,30b79370-ec8b-4d29-a5e4-78c43c8c891b,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,233.8666123,1045
